Household Key,Length Of Residence,Number of Roadside calss for Year 1,Number of Roadside calss for Year 2,Number of Roadside calss for Year 3,Roadside Member Cost for Year 1,Roadside Member Cost for Year 2,Roadside Member Cost for Year 3,Member Tenure Years,Years to Cancelled Status,Basic Cost,Calculated Tow Miles,Plus Cost,Premier Cost,Total Cost,Total Number of Roadside Calls,Total Roadside Member Cost,Email Available,Age,Years from most recent Membership Expiration,Years from Join Date,Purchased Product 1,Purchased Product 2,Purchased Product 3,Purchased Product 4,Purchased Product 5,Purchased Product 6,Purchased Product 7,Purchased Product 8,Mail Responder,Home Owner,Opt-Out - Publication,Cash Call,Fleet Indicator,Total Number of Purchased Products,Household Purchased Product,Email Correspondent,Home Renter,No Home Ownership Info,City,Number of Children,Annual Income,Education,Annual Credit Possible,Member Status,Member Type,Renew Method,Motorcycle Indicator,AAA Service Necessity Due Problem 1,AAA Club 1,Vehicle Manufacturer Name 1,AAA Service Necessity Due Problem 2,Vehicle Manufacturer Name 2,AAA Club 2,Number of Members per Household Key,Frequency of use of Roadside Services,Household have used the Roadside Services,Household Group Label,Household Purchase Product Probability,Household Roadside Usage Probability
136336710,26.0,38,20,0,1917.1764705882354,11258.529411764706,0.0,534,97,1053.8235294117646,30.705882352941178,44.11764705882353,0.0,1097.9411764705883,58,13175.705882352942,1,64,3,54,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,WEST WARWICK,0,9999.0,Unknown,499999.0,PENDING,Primary,NOTICE,0,Flat Tire,AAA Northeast,TOYOTA,Tow,,,22,58,1,1,0.010776946398076566,0.9999999998863602
136342080,150.0,0,0,10,0.0,0.0,5885.0,335,490,0.0,0.0,0.0,0.0,0.0,10,5885.0,1,74,4,34,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,CRANSTON,0,44500.0,Unknown,674500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,2,10,1,3,0.9970301681869336,0.9742178515793392
136345650,130.0,0,0,0,0.0,0.0,0.0,470,242,0.0,0.0,0.0,0.0,0.0,0,0.0,1,74,0,48,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,EXETER,0,124500.0,Unknown,774500.0,CANCELLED,Associate,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,1,0,0,3,0.010776946398076566,0.18545711807362958
136355110,150.0,0,20,0,0.0,1177.0,0.0,610,80,1639.7142857142858,5.714285714285714,0.0,0.0,1639.7142857142858,20,1177.0,0,92,2,62,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,WARWICK,0,24500.0,High School,674500.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,TOYOTA,,,,8,20,1,4,0.010776946398076566,0.9999584221262513
136359590,50.0,3,0,3,176.66666666666666,0.0,176.66666666666666,323,10,530.0,0.0,0.0,0.0,530.0,6,353.3333333333333,1,70,1,33,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,PROVIDENCE,1,44500.0,Unknown,674500.0,ACTIVE,Associate,NOTICE,0,Flat Tire,AAA Northeast,TOYOTA,Jump Start,,,3,6,1,2,0.010776946398076566,0.743653677331294
136359770,10.0,0,0,0,0.0,0.0,0.0,372,240,0.0,0.0,0.0,0.0,0.0,0,0.0,1,76,7,38,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,PAWTUCKET,0,64500.0,Unknown,624500.0,ACTIVE,Associate,NOTICE,0,Jump Start,AAA Northeast,BUICK,,KIA,,4,0,0,2,0.010776946398076566,0.18545711807362958
136378970,106.70718601949613,0,9,8,0.0,400.4166666666667,441.6666666666667,58,78,613.0,35.0,0.0,0.0,613.0,17,842.0833333333334,1,74,1,7,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,CUMBERLAND,0,44500.0,Completed College,800000.0,ACTIVE,Primary,NOTICE,0,Jump Start,AAA Northeast,TOYOTA,,,,12,17,1,0,0.9970301681869336,0.9995965555864265
136551800,150.0,0,0,0,0.0,0.0,0.0,470,242,0.0,0.0,0.0,0.0,0.0,0,0.0,1,74,0,48,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,CRANSTON,3,187000.0,Some College,800000.0,CANCELLED,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,1,0,0,3,0.010776946398076566,0.18545711807362958
136563740,50.0,0,30,0,0.0,1482.0,0.0,140,242,4025.0,70.0,0.0,0.0,4025.0,30,1482.0,1,65,0,15,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,NORTH PROVIDENCE,1,124500.0,Completed College,800000.0,ACTIVE,Primary,NOTICE,1,Lockout,AAA Northeast,TOYOTA,,,,3,30,1,4,0.010776946398076566,0.999999872066223
136567070,40.0,0,0,1,0.0,0.0,42.142857142857146,313,270,221.66666666666666,0.0,0.0,0.0,221.66666666666666,1,42.142857142857146,1,60,1,32,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,MIDDLETOWN,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Jump Start,Pioneer Valley,JEEP,,,,7,1,1,1,0.9970301681869336,0.2751540975355348
136747000,80.0,0,0,5,0.0,0.0,152.5,387,111,270.0,0.0,0.0,0.0,270.0,5,152.5,1,71,4,40,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,WEST WARWICK,2,187000.0,Unknown,800000.0,CANCELLED,Associate,NOTICE,1,Tow,AAA Northeast,CHRYSLER,,,,3,5,1,1,0.9970301681869336,0.7457504217759682
136804190,50.0,0,0,0,0.0,0.0,0.0,480,319,530.0,30.0,0.0,0.0,530.0,0,0.0,1,79,5,49,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,WARWICK,0,24500.0,Unknown,800000.0,ACTIVE,Primary,NOTICE,0,Tow,AAA Northeast,TOYOTA,,,,3,0,0,4,0.010776946398076566,0.18545711807362958
136823320,109.4934598294622,0,0,0,0.0,0.0,0.0,362,29,530.0,24.0,0.0,0.0,530.0,0,0.0,0,74,2,37,0,0,0,0,0,0,1,1,1,1,1,0,1,2,1,1,0,0,NORTH PROVIDENCE,0,124500.0,Completed College,774500.0,PENDING,Primary,NOTICE,1,Battery Service,AAA Northeast,FORD,Flat Tire,,,6,0,0,0,0.9999998086449837,0.18545711807362958
136842490,125.0,0,14,2,0.0,761.2,905.0,378,83,2407.0,15.0,0.0,0.0,2407.0,16,1666.2,1,78,1,39,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,EAST GREENWICH,0,64500.0,Unknown,674500.0,PENDING,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,5,16,1,3,0.9941377887138593,0.9995193741790299
136906740,150.0,0,13,0,0.0,433.3333333333333,0.0,410,301,962.5,0.0,0.0,0.0,962.5,13,433.3333333333333,0,84,5,42,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,PROVIDENCE,0,14500.0,Unknown,624500.0,ACTIVE,Primary,AUTO RENEW,0,Tow,AAA Northeast,HYUNDAI,,,,4,13,1,0,0.985682245716378,0.9976222128077102
136911830,130.0,0,0,2,0.0,0.0,68.75,260,54,465.0,25.0,60.0,0.0,525.0,2,68.75,1,29,3,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,MOOSUP,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,CHRYSLER,Jump Start,,,5,2,1,1,0.010776946398076566,0.3875904094030153
137087450,100.0,0,0,0,0.0,0.0,0.0,360,21,530.0,0.0,0.0,0.0,530.0,0,0.0,1,69,6,37,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,WARWICK,0,9999.0,Unknown,499999.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,FORD,,,,3,0,0,1,0.010776946398076566,0.18545711807362958
137096450,100.0,0,0,0,0.0,0.0,0.0,470,460,0.0,0.0,0.0,0.0,0.0,0,0.0,1,76,1,48,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,EAST GREENWICH,0,64500.0,Unknown,724500.0,ACTIVE,Associate,AUTO RENEW,0,Jump Start,AAA Northeast,BUICK,,,,2,0,0,2,0.010776946398076566,0.18545711807362958
137104050,130.0,8,8,8,4708.0,4708.0,424.0,212,451,1811.25,35.0,0.0,0.0,1811.25,24,9840.0,1,77,0,22,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,WAKEFIELD,0,9999.0,Unknown,499999.0,ACTIVE,Primary,AUTO RENEW,0,Lockout,AAA Northeast,BUICK,,,,5,24,1,1,0.9970301681869336,0.9999514827952021
137140540,95.0,0,0,0,0.0,0.0,0.0,477,490,0.0,0.0,0.0,0.0,0.0,0,0.0,0,76,4,49,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,FOSTER,0,14500.0,Some College,624500.0,CANCELLED,Primary,NOTICE,0,Tow,AAA Northeast,CHEVROLET,,,,3,0,0,4,0.010776946398076566,0.18545711807362958
137177210,100.0,0,0,0,0.0,0.0,0.0,280,242,0.0,0.0,0.0,0.0,0.0,0,0.0,0,92,0,29,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,W GREENWICH,1,162000.0,High School,774500.0,CANCELLED,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,2,0,0,3,0.9970301681869336,0.18545711807362958
137200990,10.0,0,10,40,0.0,520.0,1963.0,400,305,481.42857142857144,20.714285714285715,42.857142857142854,0.0,535.7142857142857,50,2483.0,1,56,3,41,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,NORTH PROVIDENCE,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Lockout,AAA Northeast,TOYOTA,,,,9,50,1,1,0.010776946398076566,0.9999999999821867
137205490,150.0,24,29,9,12902.363636363636,1506.909090909091,455.45454545454544,146,242,2066.5,61.0,0.0,0.0,2066.5,62,14864.727272727274,1,62,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,JOHNSTON,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,CHEVROLET,,,Northhampton,11,62,1,1,0.010776946398076566,0.9999999999992977
137354750,100.0,0,0,0,0.0,0.0,0.0,322,242,303.3333333333333,71.33333333333333,155.0,0.0,458.3333333333333,0,0.0,1,55,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,TIVERTON,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Tow,AAA Northeast,VOLKSWAGEN,,,,6,0,0,1,0.010776946398076566,0.18545711807362958
137748260,101.96156862509366,7,13,0,3923.3333333333335,6090.0,0.0,427,538,2246.6666666666665,0.0,0.0,0.0,2246.6666666666665,20,10013.333333333334,1,74,1,44,0,1,0,0,0,0,0,1,1,1,1,0,0,2,1,1,0,0,LINCOLN,0,44500.0,Some College,724500.0,ACTIVE,Primary,NOTICE,0,Flat Tire,AAA Northeast,SUBARU,,,,3,20,1,0,0.9999993515942743,0.9997749487351758
137791520,116.96516905490137,0,0,10,0.0,0.0,5885.0,660,242,530.0,0.0,0.0,0.0,530.0,10,5885.0,0,74,0,67,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,JOHNSTON,0,124500.0,Completed College,724500.0,PENDING,Primary,NOTICE,1,Tow,AAA Northeast,FORD,,,,1,10,1,4,0.010776946398076566,0.9742178515793392
137791540,140.0,0,0,20,0.0,0.0,1060.0,580,580,530.0,0.0,0.0,0.0,530.0,20,1060.0,1,92,0,59,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,WARWICK,1,54500.0,Completed College,724500.0,CANCELLED,Associate,NOTICE,0,Tow,AAA Northeast,CHRYSLER,,,,3,20,1,2,0.010776946398076566,0.9998405640154663
137792330,50.0,21,39,15,792.8571428571429,18743.14285714286,629.2857142857143,172,242,1318.3333333333333,25.75,0.0,0.0,1318.3333333333333,75,20165.285714285714,1,88,0,18,1,0,0,0,0,0,1,1,0,1,1,1,1,3,1,1,0,0,W GREENWICH,0,44500.0,Unknown,499999.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,14,75,1,3,0.9999999999697184,0.9999999999999998
137827640,117.31786385723717,20,10,10,1060.0,275.0,530.0,535,493,478.0,2.0,0.0,0.0,478.0,40,1865.0,1,74,4,54,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,SMITHFIELD,0,124500.0,Unknown,800000.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,6,40,1,3,0.010776946398076566,0.9999999039076356
137903330,104.54344046496908,0,5,0,0.0,294.25,0.0,278,17,530.0,0.0,0.0,0.0,530.0,5,294.25,1,74,3,29,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,PROVIDENCE,0,34500.0,Completed College,724500.0,ACTIVE,Associate,NOTICE,0,Flat Tire,AAA Northeast,LINCOLN,Tow,MERCEDES-BENZ,,5,5,1,2,0.010776946398076566,0.8041005280708815
137969700,82.0,15,0,5,12092.5,0.0,265.0,339,88,3142.5,17.5,0.0,0.0,3142.5,20,12357.5,1,60,3,35,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,WARWICK,1,34500.0,Graduated School,699500.0,ACTIVE,Associate,NOTICE,0,Flat Tire,AAA Northeast,BUICK,,,,7,20,1,2,0.010776946398076566,0.9978339636894733
137996370,150.0,10,0,20,325.0,0.0,1060.0,470,242,478.75,15.5,0.0,0.0,478.75,30,1385.0,1,67,0,48,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,CUMBERLAND,0,9999.0,Unknown,499999.0,PENDING,Associate,NOTICE,0,Battery Service,AAA Northeast,TOYOTA,,,,4,30,1,1,0.010776946398076566,0.9999945221051112
138000550,10.0,0,0,0,0.0,0.0,0.0,295,251,0.0,0.0,0.0,0.0,0.0,0,0.0,1,98,4,30,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,PROVIDENCE,2,54500.0,Unknown,674500.0,ACTIVE,Primary,NOTICE,1,Battery Service,AAA Northeast,NISSAN,,,,2,0,0,0,0.9970301681869336,0.18545711807362958
138154600,130.0,0,0,0,0.0,0.0,0.0,500,242,0.0,0.0,0.0,0.0,0.0,0,0.0,1,74,0,51,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,WARWICK,0,94500.0,Some College,774500.0,PENDING,Primary,NOTICE,0,Flat Tire,AAA Northeast,TOYOTA,,,,1,0,0,4,0.010776946398076566,0.18545711807362958
138250720,90.0,0,0,0,0.0,0.0,0.0,400,578,0.0,0.0,0.0,0.0,0.0,0,0.0,1,76,1,41,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,JOHNSTON,0,34500.0,Unknown,724500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,2,0,0,3,0.010776946398076566,0.18545711807362958
138260180,104.87851559466449,0,0,0,0.0,0.0,0.0,497,403,0.0,0.0,0.0,0.0,0.0,0,0.0,0,74,9,51,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,PROVIDENCE,2,34500.0,High School,624500.0,CANCELLED,Associate,NOTICE,0,Tow,AAA Northeast,HONDA,,,,3,0,0,2,0.010776946398076566,0.18545711807362958
138586760,150.0,0,0,10,0.0,0.0,530.0,342,240,176.66666666666666,0.0,0.0,0.0,176.66666666666666,10,530.0,0,88,6,35,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,MANVILLE,0,34500.0,High School,624500.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,HONDA,,,,5,10,1,4,0.010776946398076566,0.9742178515793392
138618340,150.0,5,0,0,265.0,0.0,0.0,490,456,530.0,0.0,0.0,0.0,530.0,5,265.0,1,92,4,50,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,CUMBERLAND,0,9999.0,Unknown,499999.0,ACTIVE,Primary,NOTICE,0,Tow,AAA Northeast,MERCURY,,,,2,5,1,1,0.9970301681869336,0.5512529470883727
138636600,52.0,0,0,8,0.0,0.0,397.5,432,242,467.5,0.0,0.0,0.0,467.5,8,397.5,1,74,0,44,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,NEWPORT,1,124500.0,Unknown,774500.0,CANCELLED,Associate,NOTICE,0,Battery Service,AAA Northeast,LEXUS,,,,4,8,1,2,0.010776946398076566,0.931476959852972
138636720,10.0,0,10,20,0.0,305.0,780.0,267,128,315.0,157.0,390.0,0.0,705.0,30,1085.0,1,70,9,28,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,HOPE VALLEY,2,124500.0,High School,724500.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,TOYOTA,Extrication,,,3,30,1,0,0.9941377887138593,0.9999995093629659
139484640,150.0,0,5,5,0.0,2942.5,2942.5,415,242,3207.5,0.0,0.0,0.0,3207.5,10,5885.0,1,80,0,42,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,PORTSMOUTH,0,74500.0,Some College,774500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,4,10,1,3,0.010776946398076566,0.981439790797646
140921250,120.0,0,0,0,0.0,0.0,0.0,400,365,0.0,0.0,0.0,0.0,0.0,0,0.0,0,94,4,41,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,CRANSTON,3,64500.0,High School,724500.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,FORD,,,,1,0,0,4,0.010776946398076566,0.18545711807362958
140956750,150.0,0,0,5,0.0,0.0,2942.5,347,110,0.0,0.0,0.0,0.0,0.0,5,2942.5,1,76,5,36,0,1,0,0,0,0,1,0,1,0,1,0,1,2,1,1,1,0,NORTH PROVIDENCE,0,9999.0,High School,674500.0,ACTIVE,Primary,AUTO RENEW,0,Battery Service,AAA Northeast,FORD,Flat Tire,,,3,5,1,0,0.9999996724665563,0.7457504217759682
141043740,150.0,0,0,0,0.0,0.0,0.0,490,242,0.0,0.0,0.0,0.0,0.0,0,0.0,0,73,0,50,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,WAKEFIELD,0,9999.0,Unknown,499999.0,CANCELLED,Associate,NOTICE,0,Battery Service,AAA Northeast,LEXUS,,,,1,0,0,1,0.010776946398076566,0.18545711807362958
141046220,110.0,0,10,0,0.0,5885.0,0.0,375,181,0.0,0.0,0.0,0.0,0.0,10,5885.0,0,80,4,38,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,NORTH KINGSTOWN,1,124500.0,Some College,800000.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,NISSAN,,,,2,10,1,4,0.010776946398076566,0.9866664513031345
141052320,150.0,0,0,10,0.0,0.0,530.0,570,570,530.0,0.0,0.0,0.0,530.0,10,530.0,0,98,0,58,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,WARREN,0,94500.0,Unknown,800000.0,ACTIVE,Primary,NOTICE,0,Flat Tire,AAA Northeast,CHEVROLET,,,,1,10,1,4,0.010776946398076566,0.9742178515793392
141064990,150.0,0,0,10,0.0,0.0,530.0,490,389,0.0,0.0,0.0,0.0,0.0,10,530.0,1,86,5,50,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,WOONSOCKET,0,14500.0,High School,524500.0,ACTIVE,Primary,NOTICE,0,Battery Service,AAA Northeast,HONDA,,,,2,10,1,4,0.010776946398076566,0.9742178515793392
141524780,150.0,0,0,10,0.0,0.0,530.0,420,220,430.0,0.0,0.0,0.0,430.0,10,530.0,0,84,8,43,0,1,0,0,0,0,1,0,1,0,1,0,0,2,1,1,0,1,WOONSOCKET,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Flat Tire,AAA Northeast,CHEVROLET,Tow,,,2,10,1,1,0.9999996724665563,0.9742178515793392
141543960,40.0,5,0,0,2942.5,0.0,0.0,267,62,5885.0,0.0,0.0,0.0,5885.0,5,2942.5,0,74,4,28,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,CUMBERLAND,0,34500.0,Completed College,774500.0,ACTIVE,Associate,AUTO RENEW,0,Tow,AAA Northeast,GMC,,,,3,5,1,0,0.9900076122585038,0.5512529470883727
141696900,150.0,2,24,16,65.0,748.0,496.0,370,242,552.0,46.4,0.0,0.0,552.0,42,1309.0,1,75,0,38,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,JOHNSTON,0,44500.0,High School,774500.0,CANCELLED,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,5,42,1,3,0.010776946398076566,0.9999999994121012
141772460,110.07279030475037,0,0,0,0.0,0.0,0.0,480,242,530.0,0.0,0.0,0.0,530.0,0,0.0,1,74,0,49,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,NORTH PROVIDENCE,0,14500.0,High School,624500.0,PENDING,Primary,NOTICE,0,Battery Service,AAA Northeast,FORD,,,,1,0,0,0,0.9970301681869336,0.18545711807362958
141776970,150.0,0,0,0,0.0,0.0,0.0,417,242,530.0,0.0,0.0,0.0,530.0,0,0.0,0,86,0,43,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,WAKEFIELD,0,94500.0,Unknown,774500.0,ACTIVE,Primary,NOTICE,1,Extrication,AAA Northeast,HYUNDAI,,,,3,0,0,0,0.9970301681869336,0.18545711807362958
141791020,113.44006126863934,9,13,9,5231.111111111111,7500.555555555556,266.6666666666667,440,230,1068.125,93.375,0.0,0.0,1068.125,31,12998.333333333334,0,74,2,45,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,NORTH SCITUATE,0,9999.0,Unknown,499999.0,CANCELLED,Associate,NOTICE,0,Battery Service,AAA Northeast,TOYOTA,,,,10,31,1,1,0.010776946398076566,0.9999988477038255
141819030,30.0,0,0,0,0.0,0.0,0.0,256,101,0.0,0.0,0.0,0.0,0.0,0,0.0,1,76,3,27,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,RIVERSIDE,0,124500.0,High School,674500.0,ACTIVE,Associate,AUTO RENEW,0,Flat Tire,AAA Northeast,BUICK,,,,5,0,0,2,0.010776946398076566,0.18545711807362958
141836930,150.0,0,0,10,0.0,0.0,530.0,470,242,0.0,0.0,0.0,0.0,0.0,10,530.0,0,97,0,48,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,CRANSTON,0,94500.0,Unknown,724500.0,ACTIVE,Associate,NOTICE,0,Battery Service,AAA Northeast,CHRYSLER,Tow,,,1,10,1,2,0.010776946398076566,0.9742178515793392
141847650,130.0,10,0,10,5885.0,0.0,530.0,580,242,5885.0,0.0,0.0,0.0,5885.0,20,6415.0,0,77,0,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,CUMBERLAND,0,9999.0,Unknown,499999.0,CANCELLED,Primary,NOTICE,0,Battery Service,AAA Northeast,HYUNDAI,Flat Tire,,,1,20,1,1,0.010776946398076566,0.9990917009699779
141853010,105.21466468310894,30,0,10,17655.0,0.0,530.0,470,242,5885.0,20.0,0.0,0.0,5885.0,40,18185.0,1,74,0,48,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,PROVIDENCE,0,94500.0,Unknown,499999.0,PENDING,Primary,NOTICE,0,Battery Service,AAA Northeast,HONDA,,,,2,40,1,4,0.010776946398076566,0.999998927137689
141853580,150.0,0,0,0,0.0,0.0,0.0,130,242,0.0,0.0,0.0,0.0,0.0,0,0.0,1,96,0,14,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,WARWICK,2,64500.0,Unknown,724500.0,ACTIVE,Associate,NOTICE,0,Flat Tire,AAA Northeast,CADILLAC,Tow,CHEVROLET,,1,0,0,2,0.010776946398076566,0.18545711807362958
141974630,119.04312656102007,0,30,20,0.0,1667.0,1060.0,490,242,480.0,80.0,210.0,0.0,690.0,50,2727.0,1,74,0,50,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,SMITHFIELD,0,54500.0,High School,624500.0,ACTIVE,Primary,NOTICE,0,Jump Start,AAA Northeast,ACURA,,HONDA,Pioneer Valley,2,50,1,0,0.9970301681869336,0.9999999999953553
142302320,20.0,0,0,0,0.0,0.0,0.0,490,329,0.0,0.0,0.0,0.0,0.0,0,0.0,1,86,8,50,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,CUMBERLAND,0,94500.0,Unknown,800000.0,PENDING,Primary,NOTICE,0,Battery Service,AAA Northeast,HONDA,Flat Tire,,,2,0,0,0,0.985682245716378,0.18545711807362958
142332860,65.0,0,0,0,0.0,0.0,0.0,325,121,0.0,0.0,0.0,0.0,0.0,0,0.0,1,73,4,34,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,CRANSTON,2,94500.0,Unknown,624500.0,ACTIVE,Associate,NOTICE,0,Tow,AAA Northeast,GMC,,,,4,0,0,0,0.985682245716378,0.18545711807362958
142349990,40.0,0,0,10,0.0,0.0,5592.5,465,242,530.0,0.0,0.0,0.0,530.0,10,5592.5,1,74,0,48,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,WEST WARWICK,0,54500.0,Unknown,624500.0,ACTIVE,Primary,NOTICE,0,No record for the last three years,No record for the last three years,No record for the last three years,,,,2,10,1,3,0.010776946398076566,0.9742178515793392
142492490,125.0,0,15,0,0.0,457.5,0.0,185,242,140.0,0.0,0.0,0.0,140.0,15,457.5,1,74,0,20,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,NORTH PROVIDENCE,0,44500.0,Completed College,674500.0,PENDING,Primary,NOTICE,0,Battery Service,AAA Northeast,TOYOTA,Flat Tire,,,2,15,1,0,0.6889467861041547,0.9992509644369583
142511280,150.0,10,10,0,565.0,305.0,0.0,720,242,325.0,109.0,240.0,0.0,565.0,20,870.0,1,80,0,73,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,WOONSOCKET,0,74500.0,Completed College,724500.0,ACTIVE,Primary,NOTICE,0,Tow,AAA Northeast,CHRYSLER,,,,1,20,1,4,0.010776946398076566,0.9995359825630024
142518540,12.0,0,40,20,0.0,15735.0,885.0,207,182,403.3333333333333,19.333333333333332,0.0,0.0,403.3333333333333,60,16620.0,1,74,5,22,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,WEST WARWICK,2,187000.0,High School,774500.0,PENDING,Primary,NOTICE,0,"Unleaded, Out of Gas",AAA Northeast,NISSAN,,,,6,60,1,4,0.010776946398076566,0.9999999999999858
142562860,102.56289831772119,0,0,0,0.0,0.0,0.0,163,320,530.0,0.0,0.0,0.0,530.0,0,0.0,0,74,5,17,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,WEST WARWICK,3,124500.0,High School,724500.0,CANCELLED,Associate,NOTICE,0,Lockout,AAA Northeast,FORD,Tow,TOYOTA,,3,0,0,0,0.9970301681869336,0.18545711807362958
142597230,150.0,0,5,0,0.0,167.5,0.0,215,259,530.0,60.0,60.0,0.0,590.0,5,167.5,1,62,2,22,1,0,0,0,0,0,0,1,1,1,1,0,1,2,1,1,0,0,CRANSTON,0,94500.0,Unknown,774500.0,ACTIVE,Primary,NOTICE,0,Flat Tire,AAA Northeast,INFINITI,Tow,,,2,5,1,0,0.9999990668446627,0.8041005280708815
